publishedAt,title,tags,duration_in_seconds,viewCount,likeCount,Date of release ,# of days ,Views per day 
2014-12-03T11:30:00Z,"Santa, Where Are You? | + More Christmas Songs for Kids | Super Simple Songs","['Santa claus', 'Christmas songs', 'Little Snowflake', 'Holidays', 'rhymes', 'Christmas songs for kids', 'Super Simple Songs', 'Merry Christmas', 'nursery', 'compilation', 'www.supersimplelearning.com', 'Christmas Music (Musical Genre)', 'Christmas Carol (Composition Type)', 'Christmas (Holiday)', 'Jingle Bells', 'Deck The Halls (Composition)', 'We Wish You A Merry Christmas (Composition)']",1201,15950110,13848,2014-12-03,"3,230",4938
2015-02-04T13:00:00Z,BINGO + More Top Kids Songs and Nursery Rhymes | 30 minutes,"['Top Kids Songs', 'Kids Songs', 'Super Simple Songs', 'nursery', 'Best Kids Songs', 'Nursery Rhyme (Literature Subject)', 'BINGO', 'Nursery Rhymes', ""Bingo Children's Song"", 'Kids Song', 'Kids Song Compilation', 'Bingo nursery rhyme', 'Super Simple Learning', 'Bingo Song', 'Bingo Dog Song', 'B-I-N-G-O', 'Kids Song Collection', 'Family', 'rhymes', 'www.supersimplelearning.com']",1844,15710366,19622,2015-02-04,"3,167",4961
2015-08-26T15:01:39Z,Say Cheese! (Let's Take A Picture) | Nursery Rhymes | Super Simple Songs,"['Stop Motion (TV Genre)', 'Animation (TV Genre)', ""Let's Take A Picture"", 'stop motion', 'Nursery Rhyme (Literature Subject)', 'Super Simple Songs', 'Nursery Rhymes', 'Picture Day', 'rhymes', 'Kids Songs', 'animation', 'Say Cheese', ""Children's Song"", 'nursery', 'www.supersimplelearning.com', 'Kids Song']",118,15384962,12730,2015-08-26,"2,964",5191
2020-05-21T15:00:13Z,And The Green Grass Grew All Around | + More Kids Songs | Super Simple Songs,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'and the green grass grew', 'and the green grass grew song', 'nature song for kids', 'education for kids']",1878,15361656,25792,2020-05-21,"1,234",12449
2018-12-08T15:30:01Z,Santa Shark - Featuring Finny The Shark | Baby Shark Christmas,"['santa shark', 'peekaboo christmas', 'santa shark song', 'baby shark christmas song', 'baby shark', 'peekaboo christmas song', 'kids songs', 'christmas song for kids', 'kids christmas song', 'peekaboo cat']",1997,15277156,19590,2018-12-08,"1,764",8661
2015-03-18T12:00:00Z,Mary Had A Little Lamb | + More Super Simple Nursery Rhymes,"['www.supersimplelearing.com', 'education', 'Mary Had A Little Lamb (Composition)', 'toddlerific', 'kids songs', 'Nursery Rhyme Compilation', 'Nursery Rhymes', 'Top Kids Songs', 'Super Simple Songs', 'rhymes', 'nursery', 'Mary Had A Kangaroo', 'Old MacDonald Had A Farm (Composition)', 'family', 'kids song', 'kids song compilation', 'Super Simple Learning', 'Nursery Rhyme (Literature Subject)', 'kids song collection', 'Best Kids Songs', 'The Wheels On The Bus (Composition)']",4030,15149057,15781,2015-03-18,"3,125",4848
2015-03-29T11:00:01Z,Walking In The Jungle | Original Nursery Rhyme | + More Super Simple Songs,"['Kids Songs', 'Nursery Rhymes', 'animal sounds song', 'walking in the jungle', 'Five Little Monkeys', 'Super Simple Songs', 'www.supersimplelearning.com', 'rhymes', 'animals song for kids', 'toddlerific', 'jungle song', 'Super Simple Learning', 'nursery', 'animals song']",3684,15139168,19114,2015-03-29,"3,114",4862
2020-06-29T16:26:29Z,The Ice Cream Song | + More Kids Songs | Super Simple Songs,"['ice cream song', 'the ice cream song', 'ice cream song for kids', 'ice cream song video', 'ice cream', 'kids songs', 'Super Simple Songs', 'ice cream songs for toddlers', 'ice cream song dance', 'ice cream shop', 'ice cream shop song', 'ice cream treat', 'supersimplesongs', 'nursery rhymes', ""children's songs"", 'songs for kids', 'kids song', 'rhymes', 'kids song collection', 'kids song compilation', 'nursery rhyme', '#nurseryrhymes', '#childrensmusic', 'broccoli ice cream']",3341,15122682,25036,2020-06-29,"1,195",12655
2018-06-16T14:30:01Z,Theres A Hole In The Bottom Of The Sea | + More Kids Songs | Super Simple Songs,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'baby shark', ""there's a hole in the bottom of the sea"", ""there's a hole at the bottom of the sea lyrics"", '10 little fishies swimming in the sea', '10 little fishies', ""there's a hole at the bottom of the sea"", 'a sailor went to sea', ""there's a hole in the bottom of the sea song"", 'songs for children', 'preschool songs', 'songs for toddlers', 'children’s songs', 'ocean songs', 'ocean songs preschool', 'ocean songs for kindergarten']",3508,15090656,23948,2018-06-16,"1,939",7783
2016-12-01T16:30:00Z,Super Simple Songs - Christmas 🎄 | Preschool Holiday Songs | Christmas Songs for Kids,"['Jingle Bells', 'Christmas', 'Christmas songs', 'Christmas songs for kids', 'kids Christmas songs', 'kids christmas songs with lyrics', 'kids christmas songs playlist', 'Super Simple Songs', 'Super Simple Songs Christmas', 'Christmas DVD', 'Full DVD', 'Holiday Songs', ""I'm A Little Snowman"", 'Little Snowflake', 'nursery rhymes', 'kids songs', 'rhymes', 'super simple', 'kids christmas', 'holiday songs']",1782,14865657,17958,2016-12-01,"2,501",5944
2021-11-18T15:15:02Z,"Teddy Bear, Teddy Bear | Kids Songs | Super Simple Songs","['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'teddy bear song', 'teddy bear teddy bear', 'teddy bear turn around', 'teddy bear teddy bear turn around', 'nursery rhyme']",177,14715027,19826,2021-11-18,688,21388
2019-09-26T10:45:00Z,Hello Hello! | featuring The Super Simple Puppets,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'hello song', 'hello song for kids', 'super simple hello songs', 'super simple hello clap', 'super simple hello', 'hello hello', 'hello hello can you clap your hands']",81,14548380,25052,2019-09-26,"1,472",9883
2018-03-15T14:28:43Z,Let's Take The Subway | Sing Along With Tobee | Kids Songs,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'subway song', ""let's take the subway"", 'subway song for kids', 'train song for kids', 'train song', ""let's take the subway song for kids"", 'kids videos', 'songs for children', 'educational video', 'fun songs for kids', 'kindergarten', 'preschool songs', 'toddlers', 'songs for toddlers', 'preschoolers', 'children’s songs', 'baby songs', 'for kids', 'for children', 'videos for kids', 'kindergarten songs', 'sing-along songs', 'best nursery rhymes']",146,14467350,12380,2018-03-15,"2,032",7120
2021-05-27T15:00:06Z,Where Is Thumbkin? | + More Kids Songs | Super Simple Songs,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'where is thumbkin', 'thumbkin', 'where is thumbkin here I am', 'frere jacques', 'nursery rhyme', 'preschool']",3793,14405316,26175,2021-05-27,863,16692
2018-04-07T14:30:01Z,The Farmer In The Dell | + More Nursery Rhymes and Kids Songs | Super Simple Songs,"['kids songs', 'the farmer in the dell', 'the farmer in the dell song for kids', 'old macdonald', 'down by the bay song', 'songs for kids', 'farmer in the dell nursery rhyme', 'nursery rhymes', 'super simple songs', 'the farmer song', 'the farmer', 'the farmer song for kids', 'cow', 'pig', 'dell', 'animals', 'corn', 'popular nursery rhymes', 'farm song', 'farmer song', 'rhymes', 'kindergarten', 'toddlers', 'for kids', 'for babies', 'preschool songs']",3631,14401400,27042,2018-04-07,"2,009",7168
2022-01-27T15:00:53Z,"Here You Are, Thank You + More Songs for Kids | Super Simple Songs","['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs']",2051,14249714,20679,2022-01-27,618,23058
2015-12-09T16:30:01Z,Jingle Jingle Little Bell (to the tune of Twinkle Twinkle Little Star) | Super Simple Songs,"['www.supersimplelearning.com', 'toddlers', 'christmas', 'jingle jingle little bell', 'Twinkle Twinkle Little Star', 'bells', 'winter song', 'kids song', 'bell song for kids', 'preschool', 'jingle bells', 'rhymes', 'super simple songs', 'merry christmas', 'little bell song', 'bell song', 'childrens song', 'nursery']",148,14170894,11220,2015-12-09,"2,859",4957
2007-04-07T05:04:55Z,SUPER-FAST Uh-Huh!,"['children', 'hehe', 'えいご', 'english', 'music', 'yeah', 'speed', 'nursery', 'random', 'lol', 'funny', 'uh-huh', 'haha', 'supersimplesongs', 'yay', 'こども英会話', 'knockknockenglish', 'rhymes', 'uhhuh']",50,14114586,4586,2007-04-07,"6,027",2342
2007-02-06T11:00:52Z,Days of the Week from Super Simple Songs,"['Learn', 'こども英会話', 'rhymes', 'Lessons', 'supersimplesongs', 'week', 'of', 'Teachers', 'Teacher', 'nursery', 'puppets', 'Show', 'EFL', 'ESL', 'Super Simple Songs', 'Learning', 'the', ""children's"", 'えいご', 'kindergarten', 'music', 'Preschool Education', 'Days of the week', 'School', 'Students', 'days', 'preschool', 'Lesson', 'Days song']",62,14081984,3567,2007-02-06,"6,087",2313
2016-01-13T16:30:00Z,Clean Up Song + More | Kids Songs and Nursery Rhymes | Super Simple Songs,"['classroom song', 'Super Simple Songs', 'preschool', 'rhymes', 'Kids songs', 'Nursery Rhymes', 'nursery', 'tidy up song', 'kindergarten', 'nursery school', 'Clean Up song', 'Nursery Rhyme', 'Clean up']",3625,14046961,20459,2016-01-13,"2,824",4974
2019-06-20T13:00:14Z,What’s Your Favorite Flavor Of Ice Cream? | Kids Songs | Super Simple Songs,"[""what's your favorite flavor of ice cream"", ""what's your favorite flavor of ice cream song"", 'ice cream song', 'kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'baby songs', 'food song for toddlers', 'fun song for kids', 'ice cream', 'children songs', 'best kids songs', 'kindergarten songs', 'toddler songs', 'songs for toddlers']",96,13965778,19619,2019-06-20,"1,570",8895
2019-11-26T11:45:01Z,At The North Pole | Down By The Bay Christmas | Christmas Song For Kids,"['down by the bay christmas', 'down by the bay', 'at the north pole song for kids', 'at the north pole', 'kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'north pole song', 'christmas songs', 'christmas song for kids', 'north pole', 'santa', 'santa claus', 'christmas songs for kids']",154,13827518,24137,2019-11-26,"1,411",9800
2023-03-09T15:00:11Z,The Hand Washing Song 🧼 | Kids Songs | Super Simple Songs,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'hand washing', 'hand washing song', 'kids hand washing song', 'kids song', 'daycare songs', 'sing along song', 'noodle and pals', 'super simple', 'kids hygeine', 'stay healthy', 'healthy kids', 'for kids', 'youtube kids', 'kids hygiene']",162,13826058,5429,2023-03-09,212,65217
2016-01-06T16:30:00Z,Let's Take A Picture + More | Kids Songs & Nursery Rhymes | Super Simple Songs,"['nursery', 'Super Simple Learning', 'animation', 'rhymes', 'Nursery Rhymes compilation', 'Super Simple Songs', 'stop-motion', 'stop motion', ""Let's Take A Picture"", 'Nursery Rhymes', 'Kids Songs']",4519,13713555,13915,2016-01-06,"2,831",4844
2021-04-22T15:00:30Z,Over The Deep Blue Sea | + More Kids Songs | Super Simple Songs,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'over the deep blue sea song', 'such as A Sailor Went To Sea', 'the more we get together', 'walking in the forest', 'over the deep blue sea', 'songs for preschoolers']",3522,13706459,17527,2021-04-22,898,15263
2020-10-22T10:30:02Z,Once I Caught A Fish Alive | + More Kids Songs | Super Simple Songs,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'once I caught a fish alive', 'once i caught a fish alive song', 'counting song', 'numbers song for kids', 'I love the mountains song']",2292,13649148,27893,2020-10-22,"1,080",12638
2018-02-24T15:30:00Z,What Do You Like To Do | + More Kids Songs | Super Simple Songs,"['kids songs', 'what do you like to do song', 'what do you like to do', 'what do you like to do kids song', 'songs for kids', 'nursery rhymes', 'super simple songs', 'riding a bkie', 'swimming for kids', 'kids activities', 'humpty dumpty', 'baby shark', 'little snowflake song', 'kids videos', 'songs for children', 'educational video', 'fun songs for kids', 'kindergarten', 'preschool songs', 'toddlers', 'songs for toddlers', 'preschoolers', 'children’s songs', 'for kids', 'for children', 'videos for kids', 'baby nursery rhymes']",3598,13543260,26249,2018-02-24,"2,051",6603
2022-11-10T15:00:29Z,I'm Thankful | Kids Songs | Super Simple Songs,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', ""i'm thankful"", 'thankful', 'super simple', 'thanksgiving song', 'thanksgiving', 'gratitude song', 'grateful song', 'the roundabouts', 'roundabouts', 'super simple kids songs', 'kids song', ""children's music"", 'ece', 'preschool', 'kindergarten', 'fun songs for kids', 'Thanksgiving Day', 'friendship song', 'thank you', 'Thank You']",131,13466766,4856,2022-11-10,331,40685
2021-05-20T15:00:19Z,How's The Weather? | + More Kids Songs | Super Simple Songs,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', ""how's the weather?"", 'how is the weather song', 'weather song for kids', 'learn about the weather for kids', 'rain song for kids', 'windy song for kids', 'learn about the weather']",3689,13237353,19318,2021-05-20,870,15215
2021-09-02T15:00:29Z,The Roly Poly Roll | + More Kids Songs | Super Simple Songs,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'the roundabouts', 'nursery rhyme', 'preschool', 'the roly poly roll song', 'pop the bubbles', 'toodly doodly doo', '10 apples on my head', 'the alphabet swing']",2431,13212606,23546,2021-09-02,765,17271
2022-04-14T13:00:12Z,Celebrate Earth Day with Super Simple Songs! | Kid Songs to Celebrate Nature | Nursery Rhymes,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'planet', 'animals', 'environment', 'nature', 'weather', 'earth day', 'bugs', 'mountains', 'outdoors']",4227,13072836,16206,2022-04-14,541,24164
2022-03-31T13:00:30Z,Healthy Habits! Kids Songs to Help Build Daily Routines from Super Simple Songs,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'healthy', 'nutrition', 'routines', 'habits', 'parenting', 'brush your teeth', 'bath', 'clean', 'wash your hands']",2128,13065586,14261,2022-03-31,555,23542
2015-03-04T13:00:01Z,Ten In The Bed + More | Super Simple Songs,"['kids song', 'best kids songs', 'ESL', 'kids song collection', 'Bear (Animal)', 'Super Simple Songs', 'Nursery Rhyme (Literature Subject)', 'kindergarten', 'rhymes', 'top kids songs', 'www.supersimplelearning.com', 'family', 'nursery rhymes', 'preschool', 'Simple Songs (Composition)', 'EFL', 'kids songs', 'toddler', 'nursery', 'Super Simple Learning', 'kids song compilation']",2738,12844534,15246,2015-03-04,"3,139",4092
2015-12-23T16:30:01Z,S-A-N-T-A + More | Kids Songs | Super Simple Songs,"['Santa song', 'Nursery Rhymes', 'nursery', 'Nursery Rhymes Collection', 'rhymes', 'Preschool Song', 'Super Simple Songs', 'Santa', 'Kids Songs', 'Christmas song', 'kids holiday songs']",3966,12791949,12937,2015-12-23,"2,845",4496
2021-10-07T10:30:05Z,Let's Decorate The House For Halloween | Super Simple Songs,"['kids songs', 'songs for kids', 'nursery rhymes', 'super simple songs', 'Halloween song', 'halloween songs for kids', 'halloween decorations']",141,12721201,14682,2021-10-07,730,17426
2016-05-07T15:30:00Z,I Have A Pet | Original Nursery Rhymes + More | Super Simple Songs,"['Songs about animals', 'www.supersimplelearning.com', 'nursery', 'nursery rhyme', 'pet song for kids', 'mouse song', '#nurseryrhymes', 'rhymes', 'pet songs', 'cat song', 'pet song', 'Animal Songs', 'bird song', 'nursery rhymes', 'dog song', 'Super Simple Songs']",4248,12438382,15345,2016-05-07,"2,709",4592
2018-08-30T14:30:04Z,What's Your Favorite Color? + More | Super Simple Songs,"['kids songs', ""what's your favorite color"", 'colors song', ""what's your favorite color song"", 'songs for kids', 'nursery rhymes', 'super simple songs', 'colours song', 'colours song for kids', 'color song kids', 'rainbow colors', 'yellow color', 'blue color', 'green color', 'orange color', 'purple color', 'red color', 'preschool songs', 'toddlers', 'songs for toddlers', 'children’s songs', 'videos for kids', 'baby nursery rhymes', 'favourite colour', 'colours', 'for children', 'kid songs']",3360,12410171,19734,2018-08-30,"1,864",6658
